Predict,Target,Error
0.16640569269657135,0.0,0.02769085392355919
0.14809685945510864,0.0,0.021932680159807205
0.3485839068889618,0.0,0.12151073664426804
0.28093335032463074,0.0,0.0789235457777977
0.1533757746219635,0.0,0.023524127900600433
0.13772380352020264,0.0,0.018967846408486366
0.20874890685081482,1.0,0.6260782480239868
0.15011274814605713,0.0,0.0225338377058506
0.25063174962997437,0.0,0.06281627714633942
0.3293929696083069,0.0,0.10849972814321518
0.20265550911426544,0.0,0.04106925427913666
0.18756718933582306,1.0,0.6600471138954163
0.24940721690654755,0.0,0.06220395863056183
0.3009882867336273,1.0,0.48861733078956604
0.17631970345973969,0.0,0.031088637188076973
0.32961907982826233,0.0,0.10864873975515366
0.15157611668109894,0.0,0.022975319996476173
0.19018350541591644,0.0,0.03616976737976074
0.19753336906433105,1.0,0.6439526677131653
0.30759066343307495,0.0,0.0946120172739029
0.36523252725601196,0.0,0.13339479267597198
0.23049545288085938,0.0,0.05312815308570862
0.198404461145401,0.0,0.03936433047056198
0.1479170322418213,0.0,0.021879447624087334
0.3784838020801544,0.0,0.1432499885559082
0.31903350353240967,0.0,0.10178237408399582
0.15545591711997986,0.0,0.024166543036699295
0.2115645706653595,0.0,0.04475956782698631
0.3513868749141693,1.0,0.42069894075393677
0.1627807319164276,0.0,0.02649756707251072
0.3600465655326843,0.0,0.12963353097438812
0.18195600807666779,0.0,0.03310798853635788
0.13075068593025208,0.0,0.017095742747187614
0.36489203572273254,1.0,0.4033621549606323
0.12215626984834671,0.0,0.014922154136002064
0.15697000920772552,0.0,0.024639584124088287
0.13384327292442322,0.0,0.017914021387696266
0.21177098155021667,0.0,0.044846948236227036
0.24456435441970825,1.0,0.5706830024719238
0.16072572767734528,0.0,0.025832759216427803
0.13636678457260132,0.0,0.018595900386571884
0.24255897104740143,0.0,0.058834854513406754
0.3428943157196045,1.0,0.4317878782749176
0.31645336747169495,0.0,0.10014273226261139
0.2073587328195572,1.0,0.6282802224159241
0.15910598635673523,0.0,0.02531471475958824
0.3550756573677063,1.0,0.4159274101257324
0.16904345154762268,0.0,0.02857568860054016
0.3105396330356598,0.0,0.09643486142158508
0.12426387518644333,0.0,0.015441510826349258
0.13684679567813873,1.0,0.7450335025787354
0.2872912883758545,0.0,0.08253628760576248
0.22441738843917847,1.0,0.6015284061431885
0.3249033987522125,0.0,0.10556221753358841
0.3346291482448578,0.0,0.11197666823863983
0.15586647391319275,0.0,0.024294357746839523
0.2530565559864044,0.0,0.06403762102127075
0.1867097020149231,1.0,0.6614410877227783
0.2584312856197357,0.0,0.06678672879934311
0.13390034437179565,1.0,0.7501286268234253
0.19667015969753265,0.0,0.038679152727127075
0.15389403700828552,1.0,0.7158952355384827
0.1471804529428482,0.0,0.021662086248397827
0.1531650722026825,0.0,0.0234595388174057
0.1203482523560524,0.0,0.014483701437711716
0.30815020203590393,0.0,0.09495654702186584
0.13752779364585876,0.0,0.01891389489173889
0.19854168593883514,0.0,0.03941880166530609
0.3312351405620575,0.0,0.10971672087907791
0.16292482614517212,0.0,0.026544498279690742
0.21267126500606537,0.0,0.04522906616330147
0.21811266243457794,0.0,0.04757313430309296
0.3793709874153137,1.0,0.38518038392066956
0.21507929265499115,0.0,0.04625910148024559
0.2845119833946228,0.0,0.08094707131385803
0.17171789705753326,0.0,0.029487036168575287
0.17357191443443298,1.0,0.6829833388328552
0.1799398809671402,0.0,0.032378360629081726
0.3261643052101135,0.0,0.10638315230607986
0.201278954744339,0.0,0.04051321744918823
0.20773012936115265,0.0,0.04315180703997612
0.12501777708530426,0.0,0.015629444271326065
0.14017769694328308,0.0,0.01964978687465191
0.2651267647743225,1.0,0.5400386452674866
0.318916916847229,0.0,0.10170800238847733
0.14713452756404877,0.0,0.021648569032549858
0.14255763590335846,0.0,0.020322680473327637
0.23295719921588898,0.0,0.054269056767225266
0.31988227367401123,1.0,0.46256011724472046
0.10426566004753113,0.0,0.010871327482163906
0.34251049160957336,1.0,0.43229249119758606
0.15707796812057495,0.0,0.02467348799109459
0.29993143677711487,1.0,0.4900960326194763
0.3403913378715515,0.0,0.1158662661910057
0.3075192868709564,0.0,0.09456811100244522
0.12957945466041565,0.0,0.016790835186839104
0.18882127106189728,1.0,0.6580109596252441
0.11558136343955994,0.0,0.013359051197767258
0.14075937867164612,0.0,0.01981320232152939
0.3078629672527313,1.0,0.4790536165237427
0.30736368894577026,0.0,0.09447243809700012
0.32114142179489136,0.0,0.10313181579113007
0.3637818992137909,1.0,0.40477344393730164
0.16283154487609863,0.0,0.02651411108672619
0.37761273980140686,0.0,0.14259138703346252
0.11983294039964676,1.0,0.7746940851211548
0.16898906230926514,0.0,0.028557302430272102
0.37961873412132263,1.0,0.3848728835582733
0.2705812156200409,0.0,0.07321419566869736
0.3864402770996094,0.0,0.1493360847234726
0.19242917001247406,0.0,0.03702898696064949
0.15754181146621704,0.0,0.024819422513246536
0.3601338565349579,1.0,0.4094286561012268
0.2171986997127533,0.0,0.047175273299217224
0.1914728730916977,0.0,0.03666185960173607
0.22004374861717224,1.0,0.6083316802978516
0.20194947719573975,0.0,0.04078359156847
0.15080152451992035,0.0,0.022741099819540977
0.22676998376846313,0.0,0.051424626260995865
0.16497668623924255,0.0,0.027217306196689606
0.1263255774974823,0.0,0.0159581508487463
0.15286673605442047,0.0,0.023368239402770996
0.2154686152935028,0.0,0.04642672464251518
0.29961493611335754,0.0,0.08976911008358002
0.13108016550540924,0.0,0.017182009294629097
0.1320478469133377,0.0,0.017436634749174118
0.17966802418231964,0.0,0.03228059783577919
0.2397589087486267,1.0,0.5779665112495422
0.1610979437828064,0.0,0.025952547788619995
0.1733590066432953,0.0,0.03005334548652172
0.34192904829978943,0.0,0.11691547185182571
0.29369208216667175,0.0,0.0862550362944603
0.406073659658432,1.0,0.35274845361709595
0.15781408548355103,0.0,0.024905284866690636
0.3933044672012329,0.0,0.15468840301036835
0.14099076390266418,0.0,0.019878394901752472
0.17458389699459076,0.0,0.030479537323117256
0.18056070804595947,1.0,0.6714807748794556
0.16768495738506317,0.0,0.02811824530363083
0.3281565010547638,1.0,0.45137372612953186
0.12277296185493469,0.0,0.0150731997564435
0.23587878048419952,1.0,0.5838812589645386
0.141121968626976,0.0,0.01991540938615799
0.16832876205444336,0.0,0.028334572911262512
0.2421586513519287,1.0,0.5743235349655151
0.18858811259269714,0.0,0.03556547686457634
0.16462154686450958,0.0,0.027100253850221634
0.1289573609828949,0.0,0.016630001366138458
0.1467101275920868,0.0,0.021523861214518547
0.184686079621315,0.0,0.03410894796252251
0.16018593311309814,0.0,0.025659533217549324
0.3854908347129822,0.0,0.1486031860113144
0.286232054233551,0.0,0.0819287896156311
0.3149460554122925,0.0,0.09919101744890213
0.22947517037391663,1.0,0.5937085747718811
0.1415911763906479,0.0,0.02004806138575077
0.16352541744709015,0.0,0.026740562170743942
0.3888130784034729,1.0,0.3735494613647461
0.24276144802570343,0.0,0.05893312022089958
0.2830786108970642,1.0,0.5139762759208679
0.17855706810951233,1.0,0.6747685670852661
0.1323428899049759,0.0,0.01751464046537876
0.2860364019870758,0.0,0.08181682229042053
0.14093348383903503,0.0,0.01986224763095379
0.3652208149433136,1.0,0.4029446542263031
0.16005952656269073,0.0,0.025619052350521088
0.14850200712680817,0.0,0.02205284684896469
0.3931632339954376,1.0,0.36825090646743774
0.3211274743080139,0.0,0.10312285274267197
0.28951510787010193,1.0,0.5047887563705444
0.26913243532180786,1.0,0.5341674089431763
0.16050513088703156,0.0,0.02576189674437046
0.16901084780693054,0.0,0.02856466732919216
0.14170779287815094,0.0,0.02008109912276268
0.14085546135902405,1.0,0.7381293773651123
0.1394999921321869,0.0,0.019460247829556465
0.15351472795009613,0.0,0.023566771298646927
0.3152402937412262,1.0,0.46889588236808777
0.30922403931617737,0.0,0.09561950713396072
0.3058202862739563,1.0,0.48188546299934387
0.37085047364234924,1.0,0.3958291709423065
0.3079700767993927,0.0,0.09484557062387466
0.14997361600399017,0.0,0.02249208465218544
0.15494626760482788,1.0,0.7141157984733582
0.2478908896446228,0.0,0.061449892818927765
0.11591208726167679,0.0,0.013435612432658672
0.10624711960554123,0.0,0.011288450099527836
0.30979490280151367,1.0,0.4763830900192261
0.24709239602088928,0.0,0.06105465069413185
0.3057306110858917,0.0,0.09347120672464371
0.3626997470855713,0.0,0.1315511018037796
0.1926286220550537,0.0,0.03710578754544258
0.1909489631652832,0.0,0.03646150603890419
0.23650109767913818,0.0,0.05593276768922806
0.20668365061283112,0.0,0.042718131095170975
0.3483525216579437,0.0,0.12134947627782822
0.2022014558315277,1.0,0.6364824771881104
0.12462878227233887,0.0,0.01553233340382576
0.1631115823984146,0.0,0.026605388149619102
0.19503965973854065,0.0,0.03804047033190727
0.13615615665912628,0.0,0.018538499251008034
0.16484659910202026,0.0,0.02717440202832222
0.36068639159202576,1.0,0.4087218642234802
0.21400217711925507,0.0,0.04579693078994751
0.2920210659503937,1.0,0.501234233379364
0.29390475153923035,0.0,0.0863800048828125
0.14859092235565186,1.0,0.7248974442481995
0.33508938550949097,0.0,0.11228489875793457
0.3057520091533661,0.0,0.0934842899441719
0.09587296098470688,0.0,0.009191624820232391
0.3107790946960449,1.0,0.4750254452228546
0.15007005631923676,0.0,0.022521022707223892
0.12512896955013275,1.0,0.7653992772102356
0.31281208992004395,0.0,0.09785140305757523
0.18736186623573303,0.0,0.03510446846485138
0.2240653783082962,0.0,0.0502052940428257
0.16544736921787262,0.0,0.027372831478714943
0.3036425709724426,0.0,0.09219881147146225
0.15876898169517517,0.0,0.02520759031176567
0.14270824193954468,1.0,0.7349491715431213
0.3673349618911743,0.0,0.13493497669696808
0.3089567720890045,0.0,0.09545429050922394
0.37890252470970154,1.0,0.3857620358467102
0.15804876387119293,0.0,0.02497941255569458
0.19343926012516022,0.0,0.03741874918341637
0.22328762710094452,0.0,0.04985736310482025
0.2884742021560669,1.0,0.5062689781188965
0.36440420150756836,0.0,0.13279041647911072
0.28822454810142517,0.0,0.08307339251041412
0.13469095528125763,0.0,0.018141653388738632
0.1894427090883255,0.0,0.035888541489839554
0.22697068750858307,0.0,0.051515694707632065
0.19188804924488068,0.0,0.036821022629737854
0.09574222564697266,0.0,0.009166574105620384
0.31628358364105225,1.0,0.46746814250946045
0.3106245696544647,0.0,0.0964876264333725
0.3324280083179474,0.0,0.11050838232040405
0.40088772773742676,1.0,0.35893550515174866
0.13852213323116302,0.0,0.019188381731510162
0.2814154624938965,0.0,0.07919466495513916
0.14261649549007416,0.0,0.020339464768767357
0.15741269290447235,0.0,0.024778755381703377
0.14821594953536987,0.0,0.021967967972159386
0.1613977998495102,0.0,0.02604924887418747
0.18317446112632751,0.0,0.03355288505554199
0.3599103093147278,1.0,0.40971481800079346
0.21153034269809723,0.0,0.04474508762359619
0.17106893658638,0.0,0.029264580458402634
0.33814895153045654,0.0,0.11434471607208252
0.15603668987751007,0.0,0.024347448721528053
0.30587270855903625,0.0,0.09355811029672623
0.24463698267936707,0.0,0.05984725430607796
0.32035839557647705,0.0,0.10262950509786606
0.22985197603702545,1.0,0.5931280255317688
0.3162432312965393,1.0,0.4675233066082001
0.14258340001106262,0.0,0.020330026745796204
0.2040567845106125,0.0,0.04163917154073715
0.19568563997745514,0.0,0.03829286992549896
0.19970032572746277,0.0,0.03988021984696388
0.11588442325592041,0.0,0.01342919934540987
0.17726071178913116,0.0,0.03142135962843895
0.3625655174255371,0.0,0.1314537525177002
0.26421383023262024,0.0,0.0698089450597763
0.11306516081094742,0.0,0.012783730402588844
0.31289130449295044,1.0,0.4721183478832245
0.15182198584079742,0.0,0.023049915209412575
0.1147366538643837,0.0,0.013164499774575233
0.34812816977500916,0.0,0.12119322270154953
0.3509524464607239,1.0,0.4212627410888672
0.20060545206069946,0.0,0.040242549031972885
0.22057557106018066,1.0,0.6075024604797363
0.21892429888248444,0.0,0.0479278489947319
0.19192132353782654,1.0,0.6529911160469055
0.15281067788600922,0.0,0.02335110306739807
0.1341923624277115,0.0,0.018007589504122734
0.31303054094314575,1.0,0.47192704677581787
0.1474887579679489,0.0,0.02175293304026127
0.27641087770462036,0.0,0.07640296965837479
0.18359068036079407,0.0,0.033705536276102066
0.3055400550365448,0.0,0.0933547243475914
0.3058202862739563,0.0,0.09352605044841766
0.19235031306743622,0.0,0.03699864447116852
0.32203420996665955,1.0,0.4596375823020935
0.21359796822071075,0.0,0.04562409222126007
0.1964927315711975,0.0,0.03860939294099808
0.21647167205810547,0.0,0.0468599833548069
0.3213050961494446,0.0,0.10323696583509445
0.25663384795188904,0.0,0.06586093455553055
0.25290727615356445,0.0,0.06396208703517914
0.14891989529132843,0.0,0.022177135571837425
0.17242206633090973,0.0,0.029729368165135384
0.19777415692806244,0.0,0.03911461681127548
0.38905349373817444,1.0,0.3732556700706482
0.3122144937515259,0.0,0.09747789055109024
0.14530764520168304,0.0,0.02111431211233139
0.11569398641586304,0.0,0.013385098427534103
0.285770982503891,0.0,0.0816650539636612
0.3969658613204956,1.0,0.3636501729488373
0.3152696490287781,1.0,0.4688556492328644
0.30540549755096436,1.0,0.48246151208877563
0.18059885501861572,1.0,0.6714182496070862
0.1668696403503418,0.0,0.0278454776853323
0.3619980216026306,0.0,0.13104256987571716
0.24851085245609283,1.0,0.5647359490394592
0.1658245027065277,0.0,0.02749776653945446
0.13756495714187622,0.0,0.01892411708831787
0.13405294716358185,0.0,0.017970193177461624
0.38586217164993286,0.0,0.14888961613178253
0.21049286425113678,0.0,0.044307246804237366
0.3145597279071808,0.0,0.09894782304763794
0.17794492840766907,1.0,0.6757745742797852
0.3237260580062866,0.0,0.1047985628247261
0.16703563928604126,0.0,0.027900904417037964
0.12859947979450226,0.0,0.016537826508283615
0.3487139940261841,1.0,0.4241734743118286
0.1767684370279312,0.0,0.031247081235051155
0.18030519783496857,0.0,0.03250996395945549
0.15454676747322083,0.0,0.02388470247387886
0.3327077329158783,0.0,0.11069443821907043
0.3723374605178833,1.0,0.39396026730537415
0.3371785879135132,1.0,0.4393322169780731
0.20219804346561432,1.0,0.6364879608154297
0.3411725163459778,0.0,0.11639868468046188
0.32611626386642456,0.0,0.1063518151640892
0.36390334367752075,1.0,0.4046189486980438
0.0934678316116333,0.0,0.008736235089600086
0.21974621713161469,0.0,0.04828840121626854
0.22203795611858368,1.0,0.6052249073982239
0.3312767446041107,1.0,0.4471907615661621
0.20225206017494202,0.0,0.040905896574258804
0.15327370166778564,0.0,0.023492828011512756
0.16940556466579437,1.0,0.6898871064186096
0.17125506699085236,0.0,0.029328297823667526
0.13639050722122192,0.0,0.018602371215820312
0.3969022035598755,1.0,0.363726943731308
0.09573681652545929,0.0,0.009165538474917412
0.1351238191127777,0.0,0.01825844682753086
0.1317960023880005,0.0,0.017370186746120453
0.32295769453048706,0.0,0.10430167615413666
0.1550714373588562,0.0,0.02404715120792389
0.3216164708137512,0.0,0.1034371554851532
0.1777004599571228,0.0,0.0315774530172348
0.14976933598518372,0.0,0.02243085391819477
0.14710944890975952,0.0,0.021641189232468605
0.3484043478965759,1.0,0.42457690834999084
0.22953790426254272,1.0,0.5936118364334106
0.1899135410785675,0.0,0.03606715425848961
0.15818873047828674,0.0,0.025023674592375755
0.3987286388874054,1.0,0.36152729392051697
0.13503742218017578,0.0,0.018235106021165848
0.1462516486644745,0.0,0.021389544010162354
0.15198184549808502,0.0,0.023098481819033623
0.36087068915367126,0.0,0.13022765517234802
0.15639957785606384,0.0,0.02446082793176174
0.3666057884693146,0.0,0.13439980149269104
0.18184787034988403,0.0,0.03306864947080612
0.19537395238876343,0.0,0.03817098215222359
0.22447241842746735,1.0,0.6014430522918701
0.19106821715831757,0.0,0.03650706261396408
0.1557922065258026,0.0,0.02427121251821518
0.3567056953907013,1.0,0.4138275980949402
0.20486633479595184,1.0,0.6322374939918518
0.12764829397201538,0.0,0.0162940863519907
0.35181164741516113,0.0,0.12377143651247025
0.17884840071201324,1.0,0.6742900013923645
0.28815317153930664,1.0,0.5067259073257446
0.16441497206687927,0.0,0.027032282203435898
0.3029182255268097,1.0,0.48592305183410645
0.16155390441417694,0.0,0.026099663227796555
0.12786132097244263,0.0,0.016348516568541527
0.15615297853946686,1.0,0.712077796459198
0.3741014897823334,0.0,0.1399519294500351
0.16700586676597595,0.0,0.02789095975458622
0.2022024542093277,1.0,0.6364809274673462
0.1605709344148636,0.0,0.025783024728298187
0.40565794706344604,1.0,0.3532424867153168
0.16781741380691528,0.0,0.02816268429160118
0.1967209428548813,0.0,0.03869912773370743
0.18892055749893188,0.0,0.03569097816944122
0.0968497171998024,0.0,0.00937986746430397
0.18138092756271362,0.0,0.03289904072880745
0.3152426779270172,1.0,0.4688926339149475
0.30147185921669006,0.0,0.09088528156280518
0.3175835609436035,1.0,0.4656921923160553
0.1430962085723877,0.0,0.020476525649428368
0.22963650524616241,1.0,0.593459963798523
0.1731889247894287,0.0,0.029994403943419456
0.21942004561424255,0.0,0.04814515635371208
0.16271935403347015,0.0,0.026477588340640068
0.3121156096458435,0.0,0.09741615504026413
0.30507344007492065,1.0,0.48292291164398193
