Predict,Target,Error
0.0004228285688441247,0.0,1.7878399205528694e-07
0.0013454887084662914,0.0,1.8103398815583205e-06
0.019656257703900337,0.0,0.00038636845420114696
0.2148902267217636,0.0,0.046177808195352554
0.002328002592548728,0.0,5.419596163847018e-06
7.341181829101373e-11,0.0,5.389294948284649e-21
0.9998217225074768,1.0,3.1782864340357264e-08
0.15463069081306458,0.0,0.023910650983452797
0.014676958322525024,0.0,0.00021541310707107186
0.01084574218839407,0.0,0.0001176301229861565
0.00877666100859642,0.0,7.70297774579376e-05
0.8326024413108826,1.0,0.02802194282412529
4.012896533822641e-05,0.0,1.6103338662531996e-09
0.9298829436302185,1.0,0.004916401579976082
0.0003858507552649826,0.0,1.4888080102082313e-07
0.1404530256986618,0.0,0.019727053120732307
0.00023276539286598563,0.0,5.4179729147563194e-08
0.016037730500102043,0.0,0.0002572087978478521
0.9999794960021973,1.0,4.204139258945361e-10
1.1432931046329031e-08,0.0,1.3071191419368689e-16
0.0015689864521846175,0.0,2.4617183953523636e-06
0.01496362779289484,0.0,0.00022391015954781324
0.028884420171380043,0.0,0.0008343097288161516
0.7515090703964233,0.0,0.5647658705711365
0.09615325927734375,0.0,0.009245449677109718
0.19697558879852295,0.0,0.038799382746219635
0.01297784224152565,0.0,0.00016842439072206616
0.014718376100063324,0.0,0.00021663059305865318
0.9999744892120361,1.0,6.50800302537391e-10
1.2429811704350868e-06,0.0,1.5450021904200861e-12
0.7352982759475708,0.0,0.5406635403633118
0.000801448302809149,0.0,6.423193781301961e-07
2.707264750920202e-12,0.0,7.329282215720359e-24
0.9923911690711975,1.0,5.789430724689737e-05
2.9030633452720167e-09,0.0,8.427776820291438e-18
0.008693700656294823,0.0,7.55804285290651e-05
4.192274583036948e-10,0.0,1.7575165928520706e-19
1.0284015417028058e-07,0.0,1.0576097425130451e-14
0.9950390458106995,1.0,2.461106669215951e-05
2.178889388915195e-07,0.0,4.74755902180133e-14
2.5559860217932995e-12,0.0,6.533064393697256e-24
0.014730474911630154,0.0,0.00021698689670301974
0.48013195395469666,1.0,0.270262748003006
0.01106676273047924,0.0,0.00012247324048075825
0.9999469518661499,1.0,2.8141045049778768e-09
0.008389481343328953,0.0,7.038339390419424e-05
0.9958218336105347,1.0,1.745707413647324e-05
0.15887217223644257,0.0,0.025240367278456688
0.053960636258125305,0.0,0.002911750227212906
1.7132679204223678e-06,0.0,2.935286996103015e-12
0.9230507612228394,1.0,0.005921185482293367
0.3073456287384033,0.0,0.0944613367319107
0.9999998807907104,1.0,1.4210854715202004e-14
0.3219817876815796,0.0,0.10367227345705032
0.05580194294452667,0.0,0.0031138567719608545
6.98961315492852e-08,0.0,4.885469199328307e-15
8.371269649698476e-11,0.0,7.007815180618863e-21
0.8549071550369263,1.0,0.021051933988928795
0.006065163761377335,0.0,3.6786212149308994e-05
0.9997584223747253,1.0,5.835974903334318e-08
0.0010461420752108097,0.0,1.0944132782242377e-06
0.9999743700027466,1.0,6.568967592102126e-10
0.001737907761707902,0.0,3.0203234473447083e-06
1.1276437561491548e-08,0.0,1.2715804187969366e-16
1.593592879184369e-13,0.0,2.5395383120912045e-26
0.027963193133473396,0.0,0.0007819401798769832
2.5991239867816096e-13,0.0,6.75544549082232e-26
1.0498329174879473e-05,0.0,1.1021491358453872e-10
0.23770864307880402,0.0,0.05650540068745613
0.4224851429462433,0.0,0.1784936934709549
